AccountNo,CustId,AccountLocation,CurrencyCode,DailyDepositLimit,StakeScale,SourceProd,SheetName,Title,FirstName,LastName,CreateDate,CountryCode,Language,Status,DateOfBirth,Contact,CustomerGroup,BetDate,ClassId,CategoryId,Source,BetCount,Bet_Amt,Win_Amt,Product,Unnamed: 9,Unnamed: 10,Unnamed: 11,AccountNo.1,Bet_Amt.1,Product.1,Unnamed: 15,AccountNo.2,Vegas,Sportsbook,Games,Casino,Poker,Bingo,,Adjustments,CLASSID,CATEGORYID,product,sub_product,description,bet_or_play,Table: student,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Table: school,Unnamed: 8
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-10,323,9.0,M,2.0,281.5,1584.38,Sportsbook,,,,00C017    ,150.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-01,22527_PRCH,22527.0,I,2.0,281.0,0.0,Poker,,,,00J381    ,150.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-22,2,9.0,N,3.0,280.0,0.0,Sportsbook,,,,00J381    ,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-27,42,4.0,M,2.0,277.5,277.5,Sportsbook,,,,01284UW   ,150.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-18,2,9.0,I,1.0,275.0,0.0,Sportsbook,,,,00357DG   ,148.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-25,2,9.0,N,2.0,274.0,0.0,Sportsbook,,,,01284UW   ,145.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-10-25,22512_XFER,22512.0,I,136.0,272.0,142.6,Vegas,,,,00J381    ,143.13,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-16,323,9.0,M,2.0,270.87,528.13,Sportsbook,,,,01284UW   ,141.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-02,323,9.0,N,2.0,270.0,0.0,Sportsbook,,,,00J381    ,140.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,2,9.0,M,1.0,268.0,938.0,Sportsbook,,,,01284UW   ,140.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,1,5.0,I,2.0,267.0,427.35,Sportsbook,,,,01152SJ   ,138.5216,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,275,5.0,I,15.0,267.0,0.0,Sportsbook,,,,01152SJ   ,137.5665,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-30,22527_PRCH,22527.0,I,1.0,260.0,0.0,Poker,,,,01152SJ   ,135.7116,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-01,323,9.0,M,1.0,260.0,0.0,Sportsbook,,,,00C017    ,133.5,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-12,323,9.0,M,2.0,260.0,0.0,Sportsbook,,,,00J381    ,130.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-30,46,5.0,I,17.0,260.0,0.0,Sportsbook,,,,00357DG   ,126.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-16,40,6.0,M,2.0,258.0,0.0,Sportsbook,,,,01152SJ   ,125.6834,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-11,22527_PRCH,22527.0,I,2.0,250.0,0.0,Poker,,,,01152SJ   ,125.4347,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-11,22527_PRCH,22527.0,I,2.0,250.0,0.0,Poker,,,,00J381    ,125.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-27,22527_PRCH,22527.0,I,1.0,250.0,0.0,Poker,,,,01148BP   ,125.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-31,22527_PRCH,22527.0,I,2.0,250.0,0.0,Poker,,,,01152SJ   ,124.8284,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-21,22527_PRCH,22527.0,I,1.0,250.0,0.0,Poker,,,,01152SJ   ,124.7738,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-27,22527_PRCH,22527.0,I,2.0,250.0,0.0,Poker,,,,00C017    ,122.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-18,19,1.0,M,1.0,250.0,0.0,Sportsbook,,,,01284UW   ,121.7,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-24,2,9.0,N,1.0,250.0,1500.0,Sportsbook,,,,00J381    ,120.38,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-27,1,5.0,M,3.0,250.0,0.0,Sportsbook,,,,00C017    ,120.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-14,323,9.0,N,2.0,250.0,0.0,Sportsbook,,,,00J381    ,120.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-18,2,9.0,N,1.0,250.0,0.0,Sportsbook,,,,00357DG   ,116.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-19,323,9.0,M,2.0,250.0,687.5,Sportsbook,,,,00J381    ,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-02,2,9.0,I,1.0,250.0,0.0,Sportsbook,,,,01284UW   ,115.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-24,2,9.0,N,1.0,250.0,0.0,Sportsbook,,,,00J381    ,110.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-06,2,9.0,N,1.0,250.0,2500.0,Sportsbook,,,,01196ZZ   ,105.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-08,2,9.0,N,1.0,250.0,0.0,Sportsbook,,,,01284UW   ,102.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-21,2,9.0,M,1.0,250.0,687.5,Sportsbook,,,,00J381    ,100.07,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,2,9.0,I,5.0,250.0,400.0,Sportsbook,,,,00357DG   ,100.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,2,9.0,M,4.0,250.0,1175.0,Sportsbook,,,,00C017    ,100.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-23,22527_PRCH,22527.0,I,6.0,249.5377,0.0,Poker,,,,00J381    ,100.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-16,325,13.0,M,1.0,248.13,496.26,Sportsbook,,,,01196ZZ   ,100.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-06,42,4.0,M,1.0,244.0,0.0,Sportsbook,,,,01196ZZ   ,100.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-23,323,9.0,M,1.0,240.0,0.0,Sportsbook,,,,01196ZZ   ,100.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-16,2,9.0,I,4.0,240.0,550.0,Sportsbook,,,,01284UW   ,100.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-29,22528_PRCH,22528.0,I,3.0,237.0,0.0,Casino,,,,01152SJ   ,99.3357,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-24,273,3.0,I,10.0,232.9,300.71,Sportsbook,,,,00C017    ,97.2,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-03,22527_PRCH,22527.0,I,3.0,230.0,0.0,Poker,,,,00357DG   ,96.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-05,323,9.0,N,2.0,230.0,0.0,Sportsbook,,,,01284UW   ,92.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-12,2,9.0,N,2.0,230.0,0.0,Sportsbook,,,,00357DG   ,90.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-04,323,9.0,N,2.0,230.0,0.0,Sportsbook,,,,01196ZZ   ,90.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-19,2,9.0,M,4.0,230.0,0.0,Sportsbook,,,,01284UW   ,88.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-09-02,452,0.0,I,369.0,228.31,123.36,Games,,,,01284UW   ,83.1,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-18,22512_XFER,22512.0,I,79.0,227.8,112.0,Vegas,,,,00357DG   ,82.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-07,40,6.0,M,1.0,227.25,900.0,Sportsbook,,,,01152SJ   ,80.0838,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,46,5.0,I,8.0,226.0,304.0,Sportsbook,,,,00J381    ,80.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-16,36,5.0,I,5.0,225.0,0.0,Sportsbook,,,,00357DG   ,76.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-10,2,9.0,I,3.0,225.0,175.0,Sportsbook,,,,01284UW   ,76.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-13,22528_PRCH,22528.0,I,2.0,225.0,0.0,Casino,,,,01284UW   ,75.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-15,22527_PRCH,22527.0,I,2.0,223.3667,0.0,Poker,,,,00357DG   ,72.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00497XG   ,,,,,,,Betting,,,,,,,,,,,2012-12-30,601,0.0,I,85.0,222.4,156.5,Games,,,,00J381    ,70.13,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-30,42,4.0,M,1.0,220.0,0.0,Sportsbook,,,,01284UW   ,68.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-27,2,9.0,M,2.0,220.0,600.0,Sportsbook,,,,01284UW   ,67.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-27,1,5.0,N,2.0,220.0,0.0,Sportsbook,,,,00357DG   ,64.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-27,2,9.0,N,2.0,220.0,0.0,Sportsbook,,,,01284UW   ,64.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-27,323,9.0,M,2.0,220.0,0.0,Sportsbook,,,,01152SJ   ,62.9802,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-19,2,9.0,M,1.0,220.0,0.0,Sportsbook,,,,01152SJ   ,62.1504,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-25,274,5.0,I,2.0,220.0,0.0,Sportsbook,,,,01152SJ   ,62.004,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-17,22528_PRCH,22528.0,I,5.0,216.3966,0.0,Casino,,,,01152SJ   ,61.8276,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-25,274,5.0,I,6.0,216.0,12.69,Sportsbook,,,,00357DG   ,60.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,22528_PRCH,22528.0,I,1.0,215.4744,0.0,Casino,,,,00J381    ,60.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-25,1,5.0,I,13.0,213.0,41.37,Sportsbook,,,,01196ZZ   ,60.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-20,1,5.0,M,1.0,212.0,0.0,Sportsbook,,,,01196ZZ   ,60.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-18,2,9.0,I,1.0,207.0,0.0,Sportsbook,,,,01284UW   ,58.2,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-23,40,6.0,M,2.0,205.94,0.0,Sportsbook,,,,01284UW   ,58.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-23,2,9.0,M,1.0,204.0,0.0,Sportsbook,,,,01284UW   ,55.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-09,2,9.0,M,1.0,202.25,0.0,Sportsbook,,,,01284UW   ,54.97,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-09-15,22512_XFER,22512.0,I,101.0,202.0,127.1,Vegas,,,,00J381    ,50.19,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-15,22527_PRCH,22527.0,I,1.0,200.0,0.0,Poker,,,,00C017    ,50.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-29,22527_PRCH,22527.0,I,2.0,200.0,0.0,Poker,,,,00J381    ,50.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-25,22527_PRCH,22527.0,I,1.0,200.0,0.0,Poker,,,,01196ZZ   ,50.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-24,2,9.0,I,4.0,200.0,400.0,Sportsbook,,,,01196ZZ   ,50.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-06,323,9.0,N,2.0,200.0,0.0,Sportsbook,,,,01284UW   ,50.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-08,2,9.0,M,1.0,200.0,0.0,Sportsbook,,,,00357DG   ,49.8,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-09,323,9.0,N,1.0,200.0,406.25,Sportsbook,,,,00775SM   ,49.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-11,323,9.0,N,1.0,200.0,0.0,Sportsbook,,,,00357DG   ,48.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-14,2,9.0,N,1.0,200.0,568.75,Sportsbook,,,,01284UW   ,46.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-24,2,9.0,N,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,41.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-30,323,9.0,N,1.0,200.0,3300.78,Sportsbook,,,,01284UW   ,40.3,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-05,2,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01196ZZ   ,40.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-06,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01196ZZ   ,40.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-08,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,39.51,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-09,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,39.3,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-11,2,9.0,M,1.0,200.0,0.0,Sportsbook,,,,00775SM   ,39.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-14,323,9.0,M,2.0,200.0,0.0,Sportsbook,,,,01284UW   ,38.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-16,2,9.0,N,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,37.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-24,323,9.0,M,2.0,200.0,0.0,Sportsbook,,,,00775SM   ,36.5,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-25,2,9.0,M,2.0,200.0,0.0,Sportsbook,,,,00775SM   ,34.75,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-05,2,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,34.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-10,2,9.0,N,1.0,200.0,0.0,Sportsbook,,,,01152SJ   ,30.9828,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-14,40,6.0,M,1.0,200.0,0.0,Sportsbook,,,,00775SM   ,30.77,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-17,5,11.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,30.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-18,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,25.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-20,323,9.0,N,1.0,200.0,0.0,Sportsbook,,,,00775SM   ,24.6,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-25,1,5.0,N,4.0,200.0,0.0,Sportsbook,,,,00357DG   ,24.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-26,2,9.0,M,1.0,200.0,700.0,Sportsbook,,,,00775SM   ,24.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-30,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,24.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-01,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,20.6,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-08,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,00357DG   ,20.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-11,1,5.0,I,1.0,200.0,0.0,Sportsbook,,,,00775SM   ,20.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-11,323,9.0,M,1.0,200.0,528.13,Sportsbook,,,,01196ZZ   ,20.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-14,2,9.0,M,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,20.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-16,1,5.0,N,2.0,200.0,0.0,Sportsbook,,,,01284UW   ,19.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-17,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,00497XG   ,18.6,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-23,323,9.0,M,1.0,200.0,0.0,Sportsbook,,,,00775SM   ,18.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-10,2,9.0,I,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,18.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-11,2,9.0,N,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,13.85,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-19,2,9.0,I,1.0,200.0,0.0,Sportsbook,,,,01152SJ   ,13.1013,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-09-30,2,9.0,M,1.0,200.0,0.0,Sportsbook,,,,00775SM   ,12.8,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-31,2,9.0,N,1.0,200.0,0.0,Sportsbook,,,,01152SJ   ,12.3084,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-11-22,2,9.0,I,1.0,200.0,0.0,Sportsbook,,,,01284UW   ,10.7,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,22528_PRCH,22528.0,I,1.0,200.0,0.0,Casino,,,,00775SM   ,10.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-07,22512_XFER,22512.0,I,2.0,200.0,0.0,Vegas,,,,01196ZZ   ,10.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-21,22512_XFER,22512.0,I,1.0,200.0,0.0,Vegas,,,,01284UW   ,10.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,36,5.0,I,2.0,200.0,0.0,Sportsbook,,,,01284UW   ,8.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-18,22527_PRCH,22527.0,I,1.0,190.0,0.0,Poker,,,,00775SM   ,6.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-21,22527_PRCH,22527.0,I,2.0,190.0,0.0,Poker,,,,01284UW   ,6.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-10,22528_PRCH,22528.0,I,1.0,186.6368,0.0,Casino,,,,00775SM   ,5.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-04,22528_PRCH,22528.0,I,1.0,186.544,0.0,Casino,,,,00775SM   ,5.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-08,2,9.0,N,1.0,180.0,0.0,Sportsbook,,,,01284UW   ,5.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-27,2,9.0,M,2.0,180.0,0.0,Sportsbook,,,,00497XG   ,4.7,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-20,323,9.0,M,1.0,180.0,402.19,Sportsbook,,,,01284UW   ,4.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
